Xorg	29985	427658.628218	20
avahi-daemon	1317	427658.628226	1
Xorg	29985	427658.628235	1
avahi-daemon	1317	427658.628241	1
Xorg	29985	427658.628243	0
skype	9478	427658.628247	102
avahi-daemon	1317	427658.628251	1
skype	9478	427658.628265	102
skype	9478	427658.628267	168
avahi-daemon	1317	427658.628290	1
avahi-daemon	1317	427658.628298	1
Xorg	29985	427658.628301	20
avahi-daemon	1317	427658.628302	1
skype	9478	427658.628313	102
Xorg	29985	427658.628319	1
Xorg	29985	427658.628327	0
skype	9478	427658.628329	102
skype	9478	427658.628331	168
avahi-daemon	1317	427658.628334	1
avahi-daemon	1317	427658.628345	1
avahi-daemon	1317	427658.628354	1
skype	8638	427658.628369	240
Xorg	29985	427658.628385	20
avahi-daemon	1317	427658.628385	1
avahi-daemon	1317	427658.628386	0
avahi-daemon	1317	427658.628387	0
avahi-daemon	1317	427658.628388	7
avahi-daemon	1317	427658.628391	1
avahi-daemon	1317	427658.628392	1
avahi-daemon	1317	427658.628392	0
avahi-daemon	1317	427658.628393	7
avahi-daemon	1317	427658.628395	16
avahi-daemon	1317	427658.628396	47
skype	9478	427658.628397	102
Xorg	29985	427658.628407	1
skype	9478	427658.628413	102
Xorg	29985	427658.628413	0
skype	9478	427658.628414	168
avahi-daemon	1317	427658.628453	1
Xorg	29985	427658.628491	20
Xorg	29985	427658.628509	1
Xorg	29985	427658.628516	0
skype	9478	427658.628551	102
skype	9478	427658.628568	102
skype	9478	427658.628570	168
Xorg	29985	427658.628574	20
Xorg	29985	427658.628589	1
Xorg	29985	427658.628595	0
skype	9478	427658.628611	102
skype	9478	427658.628629	102
skype	9478	427658.628630	168
Xorg	29985	427658.628651	20
Xorg	29985	427658.628665	1
Xorg	29985	427658.628672	0
skype	9478	427658.628705	102
skype	9478	427658.628723	102
skype	9478	427658.628725	168
Xorg	29985	427658.628728	20
avahi-daemon	1317	427658.628740	1
skype	9478	427658.628742	102
Xorg	29985	427658.628743	1
Xorg	29985	427658.628750	0
avahi-daemon	1317	427658.628754	1
skype	9478	427658.628758	102
skype	9478	427658.628760	168
avahi-daemon	1317	427658.628763	1
Xorg	29985	427658.628806	20
skype	9478	427658.628817	102
Xorg	29985	427658.628821	1
Xorg	29985	427658.628827	0
skype	9478	427658.628830	102
skype	9478	427658.628831	168
Xorg	29985	427658.628883	20
skype	9478	427658.628893	102
Xorg	29985	427658.628898	1
Xorg	29985	427658.628905	0
skype	9478	427658.628905	102
skype	9478	427658.628906	168
Xorg	29985	427658.628960	20
skype	9478	427658.628969	102
Xorg	29985	427658.628974	1
Xorg	29985	427658.628981	0
skype	9478	427658.628981	102
skype	9478	427658.628982	168
avahi-daemon	1317	427658.628992	1
avahi-daemon	1317	427658.629005	1
avahi-daemon	1317	427658.629013	1
Xorg	29985	427658.629037	20
skype	9478	427658.629047	102
Xorg	29985	427658.629052	1
Xorg	29985	427658.629058	0
skype	9478	427658.629058	102
skype	9478	427658.629059	168
Xorg	29985	427658.629114	20
skype	9478	427658.629127	102
skype	9478	427658.629134	102
skype	9478	427658.629135	168
A	1464	427658.629136	16
A	1464	427658.629200	16
A	1464	427658.629204	16
A	1464	427658.629210	271
skype	9478	427658.629225	102
Xorg	29985	427658.629229	1
skype	9478	427658.629232	102
skype	9478	427658.629233	168
Xorg	29985	427658.629237	0
avahi-daemon	1317	427658.629258	1
avahi-daemon	1317	427658.629269	1
avahi-daemon	1317	427658.629276	1
Xorg	29985	427658.629297	20
skype	9478	427658.629308	102
Xorg	29985	427658.629313	1
skype	9478	427658.629320	102
Xorg	29985	427658.629320	0
skype	9478	427658.629321	168
Xorg	29985	427658.629377	20
skype	9478	427658.629387	102
Xorg	29985	427658.629392	1
Xorg	29985	427658.629399	0
skype	9478	427658.629399	102
skype	9478	427658.629400	168
Xorg	29985	427658.629454	20
skype	9478	427658.629463	102
Xorg	29985	427658.629468	1
Xorg	29985	427658.629475	0
skype	9478	427658.629475	102
skype	9478	427658.629476	168
Xorg	29985	427658.629531	20
skype	9478	427658.629540	102
Xorg	29985	427658.629545	1
avahi-daemon	1317	427658.629547	1
avahi-daemon	1317	427658.629550	0
avahi-daemon	1317	427658.629551	0
Xorg	29985	427658.629552	0
skype	9478	427658.629552	102
avahi-daemon	1317	427658.629552	7
skype	9478	427658.629553	168
avahi-daemon	1317	427658.629556	1
avahi-daemon	1317	427658.629557	1
avahi-daemon	1317	427658.629558	0
avahi-daemon	1317	427658.629558	7
avahi-daemon	1317	427658.629560	1
avahi-daemon	1317	427658.629561	1
avahi-daemon	1317	427658.629562	0
avahi-daemon	1317	427658.629563	7
avahi-daemon	1317	427658.629565	1
avahi-daemon	1317	427658.629565	1
avahi-daemon	1317	427658.629566	0
avahi-daemon	1317	427658.629567	7
avahi-daemon	1317	427658.629568	1
avahi-daemon	1317	427658.629569	1
avahi-daemon	1317	427658.629570	0
avahi-daemon	1317	427658.629570	7
avahi-daemon	1317	427658.629572	16
avahi-daemon	1317	427658.629573	47
Xorg	29985	427658.629607	20
skype	9478	427658.629617	102
Xorg	29985	427658.629622	1
Xorg	29985	427658.629628	0
Xorg	29985	427658.629687	20
Xorg	29985	427658.629701	1
Xorg	29985	427658.629707	0
Xorg	29985	427658.629765	20
Xorg	29985	427658.629779	1
Xorg	29985	427658.629785	0
Xorg	29985	427658.629843	20
Xorg	29985	427658.629857	1
Xorg	29985	427658.629863	0
Xorg	29985	427658.629922	20
avahi-daemon	1317	427658.629932	1
Xorg	29985	427658.629932	1
Xorg	29985	427658.629940	0
avahi-daemon	1317	427658.629945	1
avahi-daemon	1317	427658.629954	1
Xorg	29985	427658.629997	20
Xorg	29985	427658.630006	1
Xorg	29985	427658.630012	0
skype	9478	427658.630033	102
skype	9478	427658.630035	168
Xorg	29985	427658.630067	20
skype	9478	427658.630079	102
Xorg	29985	427658.630102	1
skype	9478	427658.630108	102
skype	9478	427658.630109	168
Xorg	29985	427658.630109	0
Xorg	29985	427658.630167	20
skype	9478	427658.630178	102
Xorg	29985	427658.630183	1
skype	9478	427658.630190	102
Xorg	29985	427658.630190	0
avahi-daemon	1317	427658.630191	1
skype	9478	427658.630191	168
avahi-daemon	1317	427658.630205	1
avahi-daemon	1317	427658.630215	1
alsa-source-USB	1465	427658.630234	16
Xorg	29985	427658.630245	20
skype	9478	427658.630257	102
alsa-source-USB	1465	427658.630260	1
Xorg	29985	427658.630260	1
Xorg	29985	427658.630267	0
alsa-source-USB	1465	427658.630272	16
skype	9478	427658.630275	102
alsa-source-USB	1465	427658.630276	16
skype	9478	427658.630276	168
alsa-source-USB	1465	427658.630282	271
pulseaudio	1252	427658.630299	0
pulseaudio	1252	427658.630307	1
pulseaudio	1252	427658.630313	0
pulseaudio	1252	427658.630319	1
Xorg	29985	427658.630329	20
pulseaudio	1252	427658.630329	0
pulseaudio	1252	427658.630332	271
threaded-ml	8695	427658.630336	3
skype	9478	427658.630345	102
threaded-ml	8695	427658.630348	5
Xorg	29985	427658.630354	1
skype	9478	427658.630362	102
Xorg	29985	427658.630363	0
threaded-ml	8695	427658.630364	197
skype	9478	427658.630364	168
threaded-ml	8695	427658.630368	192
threaded-ml	8695	427658.630378	6
threaded-ml	8695	427658.630398	240
threaded-ml	8695	427658.630406	91
Xorg	29985	427658.630422	20
threaded-ml	8695	427658.630423	4
threaded-ml	8695	427658.630427	4
threaded-ml	8695	427658.630431	3
threaded-ml	8695	427658.630435	3
skype	9478	427658.630436	102
threaded-ml	8695	427658.630438	168
Xorg	29985	427658.630442	1
skype	8729	427658.630442	240
Xorg	29985	427658.630452	0
pulseaudio	1252	427658.630452	0
skype	9478	427658.630453	102
skype	9478	427658.630455	168
pulseaudio	1252	427658.630458	0
pulseaudio	1252	427658.630460	271
avahi-daemon	1317	427658.630489	1
avahi-daemon	1317	427658.630504	1
Xorg	29985	427658.630512	20
avahi-daemon	1317	427658.630513	1
skype	9478	427658.630525	102
Xorg	29985	427658.630531	1
skype	9478	427658.630537	102
skype	9478	427658.630538	168
Xorg	29985	427658.630538	0
Xorg	29985	427658.630594	20
skype	9478	427658.630605	102
Xorg	29985	427658.630610	1
skype	9478	427658.630616	102
Xorg	29985	427658.630617	0
skype	9478	427658.630617	168
Xorg	29985	427658.630671	20
skype	9478	427658.630681	102
Xorg	29985	427658.630686	1
skype	9478	427658.630693	102
Xorg	29985	427658.630693	0
skype	9478	427658.630694	168
Xorg	29985	427658.630749	20
skype	9478	427658.630759	102
Xorg	29985	427658.630764	1
skype	9478	427658.630770	102
Xorg	29985	427658.630771	0
skype	9478	427658.630772	168
avahi-daemon	1317	427658.630774	1
avahi-daemon	1317	427658.630777	0
avahi-daemon	1317	427658.630778	0
avahi-daemon	1317	427658.630779	7
avahi-daemon	1317	427658.630783	1
avahi-daemon	1317	427658.630784	1
avahi-daemon	1317	427658.630784	0
avahi-daemon	1317	427658.630785	7
avahi-daemon	1317	427658.630787	1
avahi-daemon	1317	427658.630788	1
avahi-daemon	1317	427658.630789	0
avahi-daemon	1317	427658.630789	7
avahi-daemon	1317	427658.630791	1
avahi-daemon	1317	427658.630792	1
avahi-daemon	1317	427658.630792	0
avahi-daemon	1317	427658.630793	7
avahi-daemon	1317	427658.630795	1
avahi-daemon	1317	427658.630796	1
avahi-daemon	1317	427658.630796	0
avahi-daemon	1317	427658.630797	7
avahi-daemon	1317	427658.630799	1
avahi-daemon	1317	427658.630800	1
avahi-daemon	1317	427658.630800	0
avahi-daemon	1317	427658.630801	7
avahi-daemon	1317	427658.630803	1
avahi-daemon	1317	427658.630804	1
avahi-daemon	1317	427658.630804	0
avahi-daemon	1317	427658.630805	7
avahi-daemon	1317	427658.630807	1
avahi-daemon	1317	427658.630807	1
avahi-daemon	1317	427658.630808	0
avahi-daemon	1317	427658.630809	7
avahi-daemon	1317	427658.630811	1
avahi-daemon	1317	427658.630812	1
avahi-daemon	1317	427658.630812	0
avahi-daemon	1317	427658.630813	7
avahi-daemon	1317	427658.630815	16
avahi-daemon	1317	427658.630816	47
Xorg	29985	427658.630827	20
skype	9478	427658.630836	102
Xorg	29985	427658.630841	1
skype	9478	427658.630848	102
Xorg	29985	427658.630848	0
skype	9478	427658.630850	168
Xorg	29985	427658.630904	20
skype	9478	427658.630914	102
Xorg	29985	427658.630919	1
skype	9478	427658.630925	102
Xorg	29985	427658.630926	0
skype	9478	427658.630926	168
Xorg	29985	427658.630981	20
skype	9478	427658.630991	102
Xorg	29985	427658.630996	1
skype	9478	427658.631002	102
Xorg	29985	427658.631002	0
skype	9478	427658.631003	168
Xorg	29985	427658.631058	20
skype	9478	427658.631068	102
Xorg	29985	427658.631073	1
skype	9478	427658.631079	102
Xorg	29985	427658.631079	0
skype	9478	427658.631080	168
Xorg	29985	427658.631134	20
skype	9478	427658.631144	102
Xorg	29985	427658.631149	1
skype	9478	427658.631156	102
skype	9478	427658.631157	168
Xorg	29985	427658.631162	15
Xorg	29985	427658.631164	0
avahi-daemon	1317	427658.631202	1
avahi-daemon	1317	427658.631216	1
Xorg	29985	427658.631220	20
avahi-daemon	1317	427658.631225	1
skype	9478	427658.631231	102
Xorg	29985	427658.631236	1
skype	9478	427658.631243	102
skype	9478	427658.631244	168
Xorg	29985	427658.631244	0
skype	8729	427658.631281	240
skype	8729	427658.631289	240
Xorg	29985	427658.631300	20
skype	9478	427658.631310	102
Xorg	29985	427658.631315	1
skype	9478	427658.631322	102
Xorg	29985	427658.631323	0
skype	9478	427658.631324	168
skype	8728	427658.631348	240
Xorg	29985	427658.631378	20
skype	8728	427658.631385	102
skype	9478	427658.631388	102
Xorg	29985	427658.631393	1
Xorg	29985	427658.631399	0
skype	9478	427658.631399	102
skype	9478	427658.631400	168
skype	8728	427658.631412	240
Xorg	29985	427658.631454	20
skype	9478	427658.631464	102
Xorg	29985	427658.631469	1
skype	9478	427658.631476	102
Xorg	29985	427658.631476	0
skype	9478	427658.631477	168
Xorg	29985	427658.631531	20
skype	9478	427658.631541	102
Xorg	29985	427658.631546	1
skype	9478	427658.631552	102
skype	9478	427658.631553	168
Xorg	29985	427658.631553	0
avahi-daemon	1317	427658.631566	1
avahi-daemon	1317	427658.631575	1
avahi-daemon	1317	427658.631580	1
Xorg	29985	427658.631608	20
skype	9478	427658.631617	102
Xorg	29985	427658.631623	1
skype	9478	427658.631629	102
Xorg	29985	427658.631630	0
skype	9478	427658.631630	168
Xorg	29985	427658.631685	20
skype	9478	427658.631695	102
Xorg	29985	427658.631700	1
skype	9478	427658.631706	102
Xorg	29985	427658.631706	0
skype	9478	427658.631707	168
Xorg	29985	427658.631761	20
skype	9478	427658.631771	102
Xorg	29985	427658.631776	1
skype	9478	427658.631782	102
Xorg	29985	427658.631782	0
skype	9478	427658.631783	168
avahi-daemon	1317	427658.631814	1
avahi-daemon	1317	427658.631825	1
avahi-daemon	1317	427658.631832	1
Xorg	29985	427658.631837	20
skype	9478	427658.631847	102
Xorg	29985	427658.631852	1
skype	9478	427658.631858	102
Xorg	29985	427658.631858	0
skype	9478	427658.631859	168
Xorg	29985	427658.631914	20
skype	9478	427658.631923	102
Xorg	29985	427658.631928	1
skype	9478	427658.631935	102
Xorg	29985	427658.631935	0
skype	9478	427658.631935	168
Xorg	29985	427658.631990	20
skype	9478	427658.632001	102
Xorg	29985	427658.632006	1
skype	9478	427658.632012	102
Xorg	29985	427658.632013	0
skype	9478	427658.632013	168
Xorg	29985	427658.632067	20
skype	9478	427658.632077	102
Xorg	29985	427658.632083	1
skype	9478	427658.632089	102
Xorg	29985	427658.632090	0
skype	9478	427658.632090	168
Xorg	29985	427658.632145	20
skype	9478	427658.632155	102
Xorg	29985	427658.632160	1
skype	9478	427658.632166	102
Xorg	29985	427658.632166	0
skype	9478	427658.632167	168
avahi-daemon	1317	427658.632172	1
avahi-daemon	1317	427658.632179	1
avahi-daemon	1317	427658.632182	1
Xorg	29985	427658.632221	20
skype	9478	427658.632231	102
Xorg	29985	427658.632236	1
skype	9478	427658.632242	102
Xorg	29985	427658.632243	0
skype	9478	427658.632244	168
Xorg	29985	427658.632297	20
skype	9478	427658.632307	102
Xorg	29985	427658.632312	1
Xorg	29985	427658.632319	0
skype	9478	427658.632324	102
skype	9478	427658.632325	168
Xorg	29985	427658.632374	20
skype	9478	427658.632384	102
Xorg	29985	427658.632389	1
Xorg	29985	427658.632396	0
skype	9478	427658.632444	102
skype	9478	427658.632446	168
Xorg	29985	427658.632452	20
skype	9478	427658.632464	102
Xorg	29985	427658.632469	1
Xorg	29985	427658.632476	0
skype	9478	427658.632503	102
skype	9478	427658.632504	168
Xorg	29985	427658.632532	20
skype	9478	427658.632542	102
Xorg	29985	427658.632547	1
avahi-daemon	1317	427658.632551	1
Xorg	29985	427658.632554	0
skype	9478	427658.632580	102
skype	9478	427658.632581	168
Xorg	29985	427658.632610	20
skype	9478	427658.632620	102
Xorg	29985	427658.632625	1
Xorg	29985	427658.632632	0
skype	9478	427658.632661	102
skype	9478	427658.632662	168
Xorg	29985	427658.632687	20
skype	9478	427658.632697	102
Xorg	29985	427658.632702	1
Xorg	29985	427658.632709	0
skype	9478	427658.632736	102
skype	9478	427658.632737	168
Xorg	29985	427658.632764	20
skype	9478	427658.632774	102
Xorg	29985	427658.632779	1
Xorg	29985	427658.632785	0
avahi-daemon	1317	427658.632806	1
avahi-daemon	1317	427658.632808	0
avahi-daemon	1317	427658.632810	0
avahi-daemon	1317	427658.632811	7
skype	9478	427658.632813	102
skype	9478	427658.632814	168
avahi-daemon	1317	427658.632815	1
avahi-daemon	1317	427658.632816	1
avahi-daemon	1317	427658.632817	0
avahi-daemon	1317	427658.632818	7
avahi-daemon	1317	427658.632819	1
avahi-daemon	1317	427658.632820	1
avahi-daemon	1317	427658.632821	0
avahi-daemon	1317	427658.632822	7
avahi-daemon	1317	427658.632824	1
avahi-daemon	1317	427658.632824	1
avahi-daemon	1317	427658.632825	0
avahi-daemon	1317	427658.632826	7
avahi-daemon	1317	427658.632828	1
avahi-daemon	1317	427658.632829	1
avahi-daemon	1317	427658.632829	0
avahi-daemon	1317	427658.632830	7
avahi-daemon	1317	427658.632832	1
avahi-daemon	1317	427658.632833	1
avahi-daemon	1317	427658.632833	0
avahi-daemon	1317	427658.632834	7
avahi-daemon	1317	427658.632836	1
avahi-daemon	1317	427658.632837	1
avahi-daemon	1317	427658.632837	0
avahi-daemon	1317	427658.632838	7
avahi-daemon	1317	427658.632840	1
avahi-daemon	1317	427658.632841	1
Xorg	29985	427658.632841	20
avahi-daemon	1317	427658.632842	0
avahi-daemon	1317	427658.632842	7
avahi-daemon	1317	427658.632844	1
avahi-daemon	1317	427658.632845	1
avahi-daemon	1317	427658.632846	0
avahi-daemon	1317	427658.632846	7
avahi-daemon	1317	427658.632849	1
avahi-daemon	1317	427658.632849	1
avahi-daemon	1317	427658.632850	0
avahi-daemon	1317	427658.632851	7
skype	9478	427658.632851	102
avahi-daemon	1317	427658.632853	1
avahi-daemon	1317	427658.632854	1
avahi-daemon	1317	427658.632855	0
avahi-daemon	1317	427658.632855	7
Xorg	29985	427658.632857	1
avahi-daemon	1317	427658.632857	1
avahi-daemon	1317	427658.632858	1
avahi-daemon	1317	427658.632859	0
avahi-daemon	1317	427658.632859	7
avahi-daemon	1317	427658.632861	16
avahi-daemon	1317	427658.632863	47
Xorg	29985	427658.632864	0
skype	9478	427658.632891	102
skype	9478	427658.632892	168
Xorg	29985	427658.632919	20
skype	9478	427658.632929	102
Xorg	29985	427658.632934	1
Xorg	29985	427658.632941	0
skype	9478	427658.632967	102
skype	9478	427658.632968	168
Xorg	29985	427658.632996	20
skype	9478	427658.633006	102
Xorg	29985	427658.633011	1
Xorg	29985	427658.633018	0
skype	9478	427658.633045	102
skype	9478	427658.633046	168
Xorg	29985	427658.633074	20
skype	9478	427658.633084	102
Xorg	29985	427658.633090	1
Xorg	29985	427658.633097	0
skype	9478	427658.633125	102
skype	9478	427658.633126	168
Xorg	29985	427658.633152	20
skype	9478	427658.633162	102
Xorg	29985	427658.633167	1
Xorg	29985	427658.633174	0
skype	9478	427658.633200	102
skype	9478	427658.633201	168
Xorg	29985	427658.633229	20
avahi-daemon	1317	427658.633237	1
skype	9478	427658.633239	102
Xorg	29985	427658.633243	1
avahi-daemon	1317	427658.633247	1
Xorg	29985	427658.633250	0
avahi-daemon	1317	427658.633253	1
skype	9478	427658.633279	102
skype	9478	427658.633280	168
Xorg	29985	427658.633305	20
skype	9478	427658.633314	102
Xorg	29985	427658.633319	1
Xorg	29985	427658.633326	0
skype	9478	427658.633352	102
skype	9478	427658.633353	168
Xorg	29985	427658.633381	20
skype	9478	427658.633391	102
Xorg	29985	427658.633396	1
Xorg	29985	427658.633402	0
skype	9478	427658.633432	102
skype	9478	427658.633433	168
Xorg	29985	427658.633457	20
avahi-daemon	1317	427658.633466	1
skype	9478	427658.633467	102
Xorg	29985	427658.633472	1
Xorg	29985	427658.633479	0
avahi-daemon	1317	427658.633481	1
avahi-daemon	1317	427658.633491	1
skype	9478	427658.633505	102
skype	9478	427658.633506	168
Xorg	29985	427658.633534	20
skype	9478	427658.633544	102
Xorg	29985	427658.633549	1
Xorg	29985	427658.633556	0
skype	9478	427658.633585	102
skype	9478	427658.633586	168
Xorg	29985	427658.633611	20
skype	9478	427658.633621	102
Xorg	29985	427658.633628	38
Xorg	29985	427658.633634	1
Xorg	29985	427658.633641	0
Xorg	29985	427658.633653	23
skype	9478	427658.633663	102
skype	9478	427658.633667	102
skype	9478	427658.633671	192
avahi-daemon	1317	427658.633806	1
avahi-daemon	1317	427658.633818	1
avahi-daemon	1317	427658.633827	1
avahi-daemon	1317	427658.634143	1
avahi-daemon	1317	427658.634148	1
avahi-daemon	1317	427658.634150	1
avahi-daemon	1317	427658.634361	1
avahi-daemon	1317	427658.634701	1
avahi-daemon	1317	427658.634708	0
avahi-daemon	1317	427658.634709	0
avahi-daemon	1317	427658.634710	7
avahi-daemon	1317	427658.634714	1
avahi-daemon	1317	427658.634715	1
avahi-daemon	1317	427658.634716	0
avahi-daemon	1317	427658.634717	7
avahi-daemon	1317	427658.634719	1
avahi-daemon	1317	427658.634720	1
avahi-daemon	1317	427658.634720	0
avahi-daemon	1317	427658.634721	7
avahi-daemon	1317	427658.634723	1
avahi-daemon	1317	427658.634724	1
avahi-daemon	1317	427658.634724	0
avahi-daemon	1317	427658.634725	7
avahi-daemon	1317	427658.634727	1
avahi-daemon	1317	427658.634728	1
avahi-daemon	1317	427658.634728	0
avahi-daemon	1317	427658.634729	7
avahi-daemon	1317	427658.634731	1
avahi-daemon	1317	427658.634732	1
avahi-daemon	1317	427658.634732	0
avahi-daemon	1317	427658.634733	7
avahi-daemon	1317	427658.634735	1
avahi-daemon	1317	427658.634736	1
avahi-daemon	1317	427658.634736	0
avahi-daemon	1317	427658.634737	7
avahi-daemon	1317	427658.634739	1
avahi-daemon	1317	427658.634740	1
avahi-daemon	1317	427658.634740	0
avahi-daemon	1317	427658.634741	7
avahi-daemon	1317	427658.634743	1
avahi-daemon	1317	427658.634743	1
avahi-daemon	1317	427658.634744	0
avahi-daemon	1317	427658.634744	7
avahi-daemon	1317	427658.634747	1
avahi-daemon	1317	427658.634749	1
avahi-daemon	1317	427658.634750	0
avahi-daemon	1317	427658.634751	7
avahi-daemon	1317	427658.634753	1
avahi-daemon	1317	427658.634754	1
avahi-daemon	1317	427658.634754	0
avahi-daemon	1317	427658.634755	7
avahi-daemon	1317	427658.634757	1
avahi-daemon	1317	427658.634757	1
avahi-daemon	1317	427658.634758	0
avahi-daemon	1317	427658.634759	7
avahi-daemon	1317	427658.634761	1
avahi-daemon	1317	427658.634762	1
avahi-daemon	1317	427658.634762	0
avahi-daemon	1317	427658.634763	7
avahi-daemon	1317	427658.634765	1
avahi-daemon	1317	427658.634766	1
avahi-daemon	1317	427658.634767	0
avahi-daemon	1317	427658.634768	7
avahi-daemon	1317	427658.634770	1
avahi-daemon	1317	427658.634771	1
avahi-daemon	1317	427658.634772	0
avahi-daemon	1317	427658.634772	7
avahi-daemon	1317	427658.634775	16
avahi-daemon	1317	427658.634776	47
avahi-daemon	1317	427658.635149	1
avahi-daemon	1317	427658.635166	1
avahi-daemon	1317	427658.635174	1
avahi-daemon	1317	427658.635373	1
avahi-daemon	1317	427658.635388	1
avahi-daemon	1317	427658.635397	1
avahi-daemon	1317	427658.635594	1
avahi-daemon	1317	427658.635612	1
avahi-daemon	1317	427658.635623	1
avahi-daemon	1317	427658.635935	1
avahi-daemon	1317	427658.635952	1
avahi-daemon	1317	427658.635963	1
avahi-daemon	1317	427658.636275	1
avahi-daemon	1317	427658.636282	1
avahi-daemon	1317	427658.636285	1
avahi-daemon	1317	427658.636509	1
avahi-daemon	1317	427658.636520	1
avahi-daemon	1317	427658.636523	1
A	1464	427658.636711	16
A	1464	427658.636801	1
pulseaudio	1252	427658.636837	0
avahi-daemon	1317	427658.636841	1
avahi-daemon	1317	427658.636843	0
avahi-daemon	1317	427658.636845	0
avahi-daemon	1317	427658.636846	7
avahi-daemon	1317	427658.636850	1
pulseaudio	1252	427658.636851	1
avahi-daemon	1317	427658.636853	1
avahi-daemon	1317	427658.636854	0
avahi-daemon	1317	427658.636855	7
pulseaudio	1252	427658.636857	0
avahi-daemon	1317	427658.636858	1
avahi-daemon	1317	427658.636858	1
avahi-daemon	1317	427658.636859	0
avahi-daemon	1317	427658.636860	7
pulseaudio	1252	427658.636861	1
avahi-daemon	1317	427658.636862	1
avahi-daemon	1317	427658.636863	1
avahi-daemon	1317	427658.636864	0
A	1464	427658.636865	16
avahi-daemon	1317	427658.636866	7
avahi-daemon	1317	427658.636868	1
pulseaudio	1252	427658.636869	0
avahi-daemon	1317	427658.636869	1
avahi-daemon	1317	427658.636870	0
pulseaudio	1252	427658.636871	271
avahi-daemon	1317	427658.636872	7
A	1464	427658.636872	16
avahi-daemon	1317	427658.636874	1
avahi-daemon	1317	427658.636875	1
avahi-daemon	1317	427658.636877	0
avahi-daemon	1317	427658.636877	7
avahi-daemon	1317	427658.636879	1
A	1464	427658.636879	271
avahi-daemon	1317	427658.636881	1
threaded-ml	8695	427658.636882	3
avahi-daemon	1317	427658.636882	0
avahi-daemon	1317	427658.636883	7
avahi-daemon	1317	427658.636885	1
avahi-daemon	1317	427658.636886	1
avahi-daemon	1317	427658.636887	0
avahi-daemon	1317	427658.636888	7
avahi-daemon	1317	427658.636890	1
avahi-daemon	1317	427658.636891	1
avahi-daemon	1317	427658.636891	0
avahi-daemon	1317	427658.636893	7
avahi-daemon	1317	427658.636895	1
avahi-daemon	1317	427658.636896	1
avahi-daemon	1317	427658.636897	0
avahi-daemon	1317	427658.636898	7
avahi-daemon	1317	427658.636900	1
avahi-daemon	1317	427658.636902	1
avahi-daemon	1317	427658.636903	0
avahi-daemon	1317	427658.636903	7
avahi-daemon	1317	427658.636905	1
avahi-daemon	1317	427658.636906	1
avahi-daemon	1317	427658.636907	0
avahi-daemon	1317	427658.636907	7
avahi-daemon	1317	427658.636910	1
avahi-daemon	1317	427658.636911	1
avahi-daemon	1317	427658.636911	0
avahi-daemon	1317	427658.636912	7
avahi-daemon	1317	427658.636914	16
avahi-daemon	1317	427658.636915	47
threaded-ml	8695	427658.637045	4
nmbd	1935	427658.637048	45
nmbd	1935	427658.637067	45
nmbd	1935	427658.637072	45
nmbd	1935	427658.637107	7
avahi-daemon	1317	427658.637288	1
avahi-daemon	1317	427658.637299	1
avahi-daemon	1317	427658.637306	1
threaded-ml	8695	427658.637368	4
threaded-ml	8695	427658.637384	3
threaded-ml	8695	427658.637389	3
threaded-ml	8695	427658.637393	168
pulseaudio	1252	427658.637448	0
pulseaudio	1252	427658.637459	1
pulseaudio	1252	427658.637470	0
pulseaudio	1252	427658.637473	271
A	1464	427658.637474	0
A	1464	427658.637481	16
A	1464	427658.637495	16
A	1464	427658.637507	16
A	1464	427658.637512	271
avahi-daemon	1317	427658.637514	1
avahi-daemon	1317	427658.637528	1
avahi-daemon	1317	427658.637537	1
skype	9478	427658.637715	91
avahi-daemon	1317	427658.637832	1
avahi-daemon	1317	427658.637853	1
avahi-daemon	1317	427658.637865	1
avahi-daemon	1317	427658.638162	1
avahi-daemon	1317	427658.638167	0
avahi-daemon	1317	427658.638168	0
avahi-daemon	1317	427658.638169	7
avahi-daemon	1317	427658.638173	1
avahi-daemon	1317	427658.638174	1
avahi-daemon	1317	427658.638175	0
avahi-daemon	1317	427658.638175	7
avahi-daemon	1317	427658.638178	1
avahi-daemon	1317	427658.638179	1
avahi-daemon	1317	427658.638180	0
avahi-daemon	1317	427658.638180	7
avahi-daemon	1317	427658.638183	1
avahi-daemon	1317	427658.638184	1
avahi-daemon	1317	427658.638184	0
avahi-daemon	1317	427658.638185	7
avahi-daemon	1317	427658.638188	1
avahi-daemon	1317	427658.638188	1
avahi-daemon	1317	427658.638189	0
avahi-daemon	1317	427658.638190	7
avahi-daemon	1317	427658.638192	1
avahi-daemon	1317	427658.638193	1
avahi-daemon	1317	427658.638193	0
avahi-daemon	1317	427658.638194	7
avahi-daemon	1317	427658.638196	1
avahi-daemon	1317	427658.638197	1
avahi-daemon	1317	427658.638197	0
avahi-daemon	1317	427658.638198	7
avahi-daemon	1317	427658.638200	1
avahi-daemon	1317	427658.638201	1
avahi-daemon	1317	427658.638201	0
avahi-daemon	1317	427658.638204	7
avahi-daemon	1317	427658.638207	1
avahi-daemon	1317	427658.638209	1
avahi-daemon	1317	427658.638209	0
avahi-daemon	1317	427658.638210	7
avahi-daemon	1317	427658.638212	1
avahi-daemon	1317	427658.638213	1
avahi-daemon	1317	427658.638213	0
avahi-daemon	1317	427658.638214	7
avahi-daemon	1317	427658.638217	1
avahi-daemon	1317	427658.638218	1
avahi-daemon	1317	427658.638219	0
avahi-daemon	1317	427658.638219	7
